,qualified_name,output_old_func,output_new_func,old_qualified_name,new_qualified_name,old_new_compare,old_compare,new_compare
468,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractKoreaNihon,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '187dc842-2268-414f-a1f6-d5f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractKoreaNihon', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractKoreaNihon', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694972795, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649968063069, 'name': 'FactGLExtractKoreaNihon', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>FactGLExtractKoreaNihon</em>'], 'name': ['<em>FactGLExtractKoreaNihon</em>'], 'displayText': ['<em>FactGLExtractKoreaNihon</em>'], '__hitKeywords': ['analytics', 'Nihon', 'GLExtract', 'qa01', 'FactGLExtractKoreaNihon', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Common', 'Korea']}, '@search.score': 4364.9966}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '187dc842-2268-414f-a1f6-d5f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractKoreaNihon', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractKoreaNihon', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694972795, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649968063069, 'name': 'FactGLExtractKoreaNihon', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>FactGLExtractKoreaNihon</em>'], 'name': ['<em>FactGLExtractKoreaNihon</em>'], 'displayText': ['<em>FactGLExtractKoreaNihon</em>'], '__hitKeywords': ['analytics', 'Nihon', 'GLExtract', 'qa01', 'FactGLExtractKoreaNihon', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Common', 'Korea']}, '@search.score': 4364.9966}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractKoreaNihon,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractKoreaNihon,1,1,1
469,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGlExtractLawson,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '90cc782e-c7ef-4726-93ce-43f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGlExtractLawson', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGlExtractLawson', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693900669, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649964998564, 'name': 'FactGlExtractLawson', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>FactGlExtractLawson</em>'], 'name': ['<em>FactGlExtractLawson</em>'], 'displayText': ['<em>FactGlExtractLawson</em>'], '__hitKeywords': ['analytics', 'FactGlExtractLawson', 'stage', 'qa01', 'Extract', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Lawson']}, '@search.score': 4463.264}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '90cc782e-c7ef-4726-93ce-43f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGlExtractLawson', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGlExtractLawson', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693900669, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649964998564, 'name': 'FactGlExtractLawson', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>FactGlExtractLawson</em>'], 'name': ['<em>FactGlExtractLawson</em>'], 'displayText': ['<em>FactGlExtractLawson</em>'], '__hitKeywords': ['analytics', 'FactGlExtractLawson', 'stage', 'qa01', 'Extract', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Lawson']}, '@search.score': 4463.264}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGlExtractLawson,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGlExtractLawson,1,1,1
470,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGlExtractLawson,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '255956fc-9b64-442f-bfe6-10f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGlExtractLawson', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGlExtractLawson', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694972795, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649966083439, 'name': 'FactGlExtractLawson', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>FactGlExtractLawson</em>'], 'name': ['<em>FactGlExtractLawson</em>'], 'displayText': ['<em>FactGlExtractLawson</em>'], '__hitKeywords': ['analytics', 'FactGlExtractLawson', 'qa01', 'Extract', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Common', 'Lawson']}, '@search.score': 4364.9966}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '255956fc-9b64-442f-bfe6-10f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGlExtractLawson', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGlExtractLawson', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694972795, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649966083439, 'name': 'FactGlExtractLawson', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>FactGlExtractLawson</em>'], 'name': ['<em>FactGlExtractLawson</em>'], 'displayText': ['<em>FactGlExtractLawson</em>'], '__hitKeywords': ['analytics', 'FactGlExtractLawson', 'qa01', 'Extract', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Common', 'Lawson']}, '@search.score': 4364.9966}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGlExtractLawson,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGlExtractLawson,1,1,1
471,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractMexico,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'a7f1d329-9fa7-47cb-884f-9ef6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractMexico', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractMexico', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693900642, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1652803103136, 'name': 'FactGLExtractMexico', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>FactGLExtractMexico</em>'], 'name': ['<em>FactGLExtractMexico</em>'], 'displayText': ['<em>FactGLExtractMexico</em>'], '__hitKeywords': ['analytics', 'FactGLExtractMexico', 'GLExtract', 'stage', 'qa01', 'Mexico', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi']}, '@search.score': 4428.9844}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'a7f1d329-9fa7-47cb-884f-9ef6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractMexico', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractMexico', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693900642, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1652803103136, 'name': 'FactGLExtractMexico', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>FactGLExtractMexico</em>'], 'name': ['<em>FactGLExtractMexico</em>'], 'displayText': ['<em>FactGLExtractMexico</em>'], '__hitKeywords': ['analytics', 'FactGLExtractMexico', 'GLExtract', 'stage', 'qa01', 'Mexico', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi']}, '@search.score': 4428.9844}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractMexico,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractMexico,1,1,1
472,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractMexico,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '528874e1-c0fb-43da-bb66-8cf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractMexico', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractMexico', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694436506, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1652803095802, 'name': 'FactGLExtractMexico', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>FactGLExtractMexico</em>'], 'name': ['<em>FactGLExtractMexico</em>'], 'displayText': ['<em>FactGLExtractMexico</em>'], '__hitKeywords': ['analytics', 'FactGLExtractMexico', 'GLExtract', 'qa01', 'Mexico', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Common']}, '@search.score': 4331.46}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '528874e1-c0fb-43da-bb66-8cf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractMexico', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractMexico', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694436506, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1652803095802, 'name': 'FactGLExtractMexico', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>FactGLExtractMexico</em>'], 'name': ['<em>FactGLExtractMexico</em>'], 'displayText': ['<em>FactGLExtractMexico</em>'], '__hitKeywords': ['analytics', 'FactGLExtractMexico', 'GLExtract', 'qa01', 'Mexico', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Common']}, '@search.score': 4331.46}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractMexico,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractMexico,1,1,1
473,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractPHL,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '2b3b55f4-730d-46b0-9453-d6f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractPHL', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractPHL', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693359373, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649969858955, 'name': 'FactGLExtractPHL', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>FactGLExtractPHL</em>'], 'name': ['<em>FactGLExtractPHL</em>'], 'displayText': ['<em>FactGLExtractPHL</em>'], '__hitKeywords': ['analytics', 'GLExtract', 'qa01', 'FactGLExtractPHL', 'PHL', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Common']}, '@search.score': 4364.9624}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '2b3b55f4-730d-46b0-9453-d6f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractPHL', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractPHL', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693359373, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649969858955, 'name': 'FactGLExtractPHL', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>FactGLExtractPHL</em>'], 'name': ['<em>FactGLExtractPHL</em>'], 'displayText': ['<em>FactGLExtractPHL</em>'], '__hitKeywords': ['analytics', 'GLExtract', 'qa01', 'FactGLExtractPHL', 'PHL', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Common']}, '@search.score': 4364.9624}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractPHL,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractPHL,1,1,1
474,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractPHL,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '75bbcb32-78fa-46dd-b6b3-ddf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractPHL', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractPHL', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694261300, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649965718643, 'name': 'FactGLExtractPHL', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>FactGLExtractPHL</em>'], 'name': ['<em>FactGLExtractPHL</em>'], 'displayText': ['<em>FactGLExtractPHL</em>'], '__hitKeywords': ['analytics', 'GLExtract', 'stage', 'qa01', 'FactGLExtractPHL', 'PHL', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi']}, '@search.score': 4463.272}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '75bbcb32-78fa-46dd-b6b3-ddf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractPHL', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractPHL', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694261300, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649965718643, 'name': 'FactGLExtractPHL', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>FactGLExtractPHL</em>'], 'name': ['<em>FactGLExtractPHL</em>'], 'displayText': ['<em>FactGLExtractPHL</em>'], '__hitKeywords': ['analytics', 'GLExtract', 'stage', 'qa01', 'FactGLExtractPHL', 'PHL', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi']}, '@search.score': 4463.272}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractPHL,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractPHL,1,1,1
475,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractThailand,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '11398686-f1df-45c7-85c9-7af6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractThailand', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractThailand', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693354214, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649965003364, 'name': 'FactGLExtractThailand', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>FactGLExtractThailand</em>'], 'name': ['<em>FactGLExtractThailand</em>'], 'displayText': ['<em>FactGLExtractThailand</em>'], '__hitKeywords': ['analytics', 'GLExtract', 'qa01', 'FactGLExtractThailand', 'hbiqa01dw', 'Thailand', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Common']}, '@search.score': 4364.9624}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '11398686-f1df-45c7-85c9-7af6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractThailand', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractThailand', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693354214, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649965003364, 'name': 'FactGLExtractThailand', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>FactGLExtractThailand</em>'], 'name': ['<em>FactGLExtractThailand</em>'], 'displayText': ['<em>FactGLExtractThailand</em>'], '__hitKeywords': ['analytics', 'GLExtract', 'qa01', 'FactGLExtractThailand', 'hbiqa01dw', 'Thailand', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Common']}, '@search.score': 4364.9624}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractThailand,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGLExtractThailand,1,1,1
476,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractThailand,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'fd1e9fe3-35a4-4472-bee4-7df6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractThailand', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractThailand', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694261319, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649968236559, 'name': 'FactGLExtractThailand', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>FactGLExtractThailand</em>'], 'name': ['<em>FactGLExtractThailand</em>'], 'displayText': ['<em>FactGLExtractThailand</em>'], '__hitKeywords': ['analytics', 'GLExtract', 'stage', 'qa01', 'FactGLExtractThailand', 'hbiqa01dw', 'Thailand', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi']}, '@search.score': 4463.272}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'fd1e9fe3-35a4-4472-bee4-7df6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGLExtractThailand', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractThailand', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694261319, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649968236559, 'name': 'FactGLExtractThailand', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>FactGLExtractThailand</em>'], 'name': ['<em>FactGLExtractThailand</em>'], 'displayText': ['<em>FactGLExtractThailand</em>'], '__hitKeywords': ['analytics', 'GLExtract', 'stage', 'qa01', 'FactGLExtractThailand', 'hbiqa01dw', 'Thailand', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi']}, '@search.score': 4463.272}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractThailand,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/FactGLExtractThailand,1,1,1
477,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGrossMargin,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '426d982c-cffa-4104-90f3-caf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGrossMargin', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGrossMargin', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693354222, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649970038607, 'name': 'FactGrossMargin', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>FactGrossMargin</em>'], 'name': ['<em>FactGrossMargin</em>'], 'displayText': ['<em>FactGrossMargin</em>'], '__hitKeywords': ['analytics', 'FactGrossMargin', 'qa01', 'Gross', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Common', 'Margin']}, '@search.score': 4314.686}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '426d982c-cffa-4104-90f3-caf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'FactGrossMargin', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGrossMargin', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693354222, 'classification': ['Transactional Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649970038607, 'name': 'FactGrossMargin', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>FactGrossMargin</em>'], 'name': ['<em>FactGrossMargin</em>'], 'displayText': ['<em>FactGrossMargin</em>'], '__hitKeywords': ['analytics', 'FactGrossMargin', 'qa01', 'Gross', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Common', 'Margin']}, '@search.score': 4314.686}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGrossMargin,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/FactGrossMargin,1,1,1
