,EntityName,EntityColumn,EntityColumnDescription
0,124507_DEVSTY,Brand_GLO_S ,
1,124507_DEVSTY,Brand_GLO_S_Picklist,Brand GLO S Picklist
2,124507_DEVSTY,Gender_GLO_S ,
3,124507_DEVSTY,Product_Region_GLO_S ,
4,124507_DEVSTY,Source_System_GLO_S ,
5,124507_DEVSTY,UOM_GLO_S ,
6,124507_DEVSTY,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
7,124507_DEVSTY,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
8,124507_DEVSTY,salsify:data_inheritance_hierarchy_level_id,
9,124507,Style_GLO_S ,
10,124507,Brand_Group_USA_S ,
11,124507,Business_Unit_USA_S,Business Unit USA S
12,124507,Category_USA_S ,
13,124507,Category_USA_S_Picklist,Category USA S Picklist
14,124507,Commission_Group_USA_S ,
15,124507,Digital_Merch_Group_USA_M,Digital Merch Group USA M
16,124507,Division_Code_USA_M,Division Code USA M
17,124507,Division_Code_USA_S,Division Code USA S
18,124507,Gender_Category_USA_S ,
19,124507,Gender_Category_USA_S_Picklist,Gender Category USA S Picklist
20,124507,Product_Group_USA_S ,
21,124507,Product_Group_USA_S_Picklist,Product Group USA S Picklist
22,124507,Silhouette_USA_S ,
23,124507,Sub_Brand_USA_S ,
24,124507,Sub_Category_USA_S ,
25,124507,Attribute_Code_USA_S ,
26,124507,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
27,124507,Magento_Attribute_Set_Code_USA_M,Magento Attribute Set Code USA M
28,124507,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
29,124507,Magento_Configurable_Attributes_USA_A,Magento Configurable Attributes USA A
30,124507,Magento_Country_of_Origin_USA_M,Magento Country of Origin USA M
31,124507,Magento_Fiber_Type_USA_M,Magento Fiber Type USA M
32,124507,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
33,124507,Magento_Product_Category_Group_USA_A,Magento Product Category Group USA A
34,124507,Magento_Product_Gender_USA_A,Magento Product Gender USA A
35,124507,Magento_Product_Name_USA_A ,
36,124507,Magento_Product_Name_USA_A ,
37,124507,Magento_Product_Online_USA_A,Magento Product Online USA A
38,124507,Magento_Product_Type_USA_A,Magento Product Type USA A
39,124507,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
40,124507,Magento_SKU_USA_A,Magento SKU USA A
41,124507,Magento_Tax_Code_USA_M,Magento Tax Code USA M
42,124507,Magento_Units_Per_Pack_USA_A,Magento Units Per Pack USA A
43,124507,Magento_UPC_USA_A,Magento UPC USA A
44,124507,Magento_URL_Key_USA_A,Magento URL Key USA A
45,124507,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
46,124507,TEST_New_Property_Magento,TEST_New_Property_Magento
47,124507,salsify:parent_id,
48,124507,salsify:data_inheritance_hierarchy_level_id,
49,124507_LF1,NRF_Color_Code_USA_S ,
50,124507_LF1,Color_Code_GLO_S ,
51,124507_LF1,Color_Desc_GLO_S ,
52,124507_LF1,Magento_Product_Type_GLO_A,Magento Product Type GLO A
53,124507_LF1,Magento_SKU_GLO_A ,
54,124507_LF1,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
55,124507_LF1,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
56,124507_LF1,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
57,124507_LF1,salsify:parent_id,
58,124507_LF1,salsify:data_inheritance_hierarchy_level_id,
59,7.22691E+11,Case_GTIN_USA_S,Case GTIN USA S
60,7.22691E+11,Embellishment_Code_USA_S,Embellishment Code USA S
61,7.22691E+11,Grid_Value_USA_S ,
62,7.22691E+11,Material_Num_USA_S ,
63,7.22691E+11,UPC_GLO_S ,
64,7.22691E+11,ERP_Status_USA_S,ERP Status USA S
65,7.22691E+11,Fiber_Type_GLO_S ,
66,7.22691E+11,Material_Desc_USA_S ,
67,7.22691E+11,NRF_Size_Code_USA_S ,
68,7.22691E+11,Compact_Size_Desc_GLO_S ,
69,7.22691E+11,Size_Code_USA_S ,
70,7.22691E+11,Size_Desc_GLO_S ,
71,7.22691E+11,Case_Height_USA_S,Case Height USA S
72,7.22691E+11,Case_Length_USA_S,Case Length USA S
73,7.22691E+11,Case_Qty_USA_S ,
74,7.22691E+11,Case_Weight_USA_S,Case Weight USA S
75,7.22691E+11,Case_Width_USA_S,Case Width USA S
76,7.22691E+11,Country_of_Origin_Code_GLO_S ,
77,7.22691E+11,Country_of_Origin_GLO_S ,
78,7.22691E+11,Package_Height_USA_S,Package Height USA S
79,7.22691E+11,Package_Length_USA_S,Package Length USA S
80,7.22691E+11,Package_Weight_USA_S,Package Weight USA S
81,7.22691E+11,Package_Width_USA_S,Package Width USA S
82,7.22691E+11,Tax_Code_USA_S ,
83,7.22691E+11,Computed_Amazon_Fabric_Type,Computed Amazon Fabric Type
84,7.22691E+11,MSRP_USA_S,MSRP USA S
85,7.22691E+11,Magento_Product_Type_GLO_A,Magento Product Type GLO A
86,7.22691E+11,Magento_SKU_GLO_A ,
87,7.22691E+11,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
88,7.22691E+11,Magento_Attribute_Set_Code_USA_M,Magento Attribute Set Code USA M
89,7.22691E+11,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
90,7.22691E+11,Magento_Color_Name_USA_A,Magento Color Name USA A
91,7.22691E+11,Magento_Criteria_Product_USA_A,Magento Criteria Product USA A
92,7.22691E+11,Magento_Price_USA_A ,
93,7.22691E+11,Magento_Price_USA_A ,
94,7.22691E+11,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
95,7.22691E+11,Magento_Product_Name_USA_A ,
96,7.22691E+11,Magento_Product_Name_USA_A ,
97,7.22691E+11,Magento_Product_Online_USA_A,Magento Product Online USA A
98,7.22691E+11,Magento_Product_Type_USA_A,Magento Product Type USA A
99,7.22691E+11,Magento_Quantity_USA_A ,
100,7.22691E+11,Magento_Quantity_USA_A ,
101,7.22691E+11,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
102,7.22691E+11,Magento_SAP_Color_Code_USA_A,Magento SAP Color Code USA A
103,7.22691E+11,Magento_SAP_Material_ID_USA_A,Magento SAP Material ID USA A
104,7.22691E+11,Magento_Simple_Configurables_Parent_USA_A,Magento Simple Configurables Parent USA A
105,7.22691E+11,Magento_SKU_USA_A,Magento SKU USA A
106,7.22691E+11,Magento_Tax_Code_USA_M,Magento Tax Code USA M
107,7.22691E+11,Magento_UPC_USA_A,Magento UPC USA A
108,7.22691E+11,Magento_URL_Key_USA_A,Magento URL Key USA A
109,7.22691E+11,Magneto_SAP_Color_Name_A,Magneto SAP Color Name A
110,7.22691E+11,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
111,7.22691E+11,Computed_Walmart_Fabric_Type,Computed_Walmart_Fabric_Type
112,7.22691E+11,Magento_Product_Status_Flag_USA_A,Magento_Product_Status_Flag_USA_A
113,7.22691E+11,TEST_New_Property_Magento,TEST_New_Property_Magento
114,7.22691E+11,salsify:parent_id,
115,7.22691E+11,salsify:data_inheritance_hierarchy_level_id,
116,7.22691E+11,Case_GTIN_USA_S,Case GTIN USA S
117,7.22691E+11,Embellishment_Code_USA_S,Embellishment Code USA S
118,7.22691E+11,Grid_Value_USA_S ,
119,7.22691E+11,Material_Num_USA_S ,
120,7.22691E+11,UPC_GLO_S ,
121,7.22691E+11,ERP_Status_USA_S,ERP Status USA S
122,7.22691E+11,Fiber_Type_GLO_S ,
123,7.22691E+11,Material_Desc_USA_S ,
124,7.22691E+11,NRF_Size_Code_USA_S ,
125,7.22691E+11,Compact_Size_Desc_GLO_S ,
126,7.22691E+11,Size_Code_USA_S ,
127,7.22691E+11,Size_Desc_GLO_S ,
128,7.22691E+11,Case_Height_USA_S,Case Height USA S
129,7.22691E+11,Case_Length_USA_S,Case Length USA S
130,7.22691E+11,Case_Qty_USA_S ,
131,7.22691E+11,Case_Weight_USA_S,Case Weight USA S
132,7.22691E+11,Case_Width_USA_S,Case Width USA S
133,7.22691E+11,Country_of_Origin_Code_GLO_S ,
134,7.22691E+11,Country_of_Origin_GLO_S ,
135,7.22691E+11,Package_Height_USA_S,Package Height USA S
136,7.22691E+11,Package_Length_USA_S,Package Length USA S
137,7.22691E+11,Package_Weight_USA_S,Package Weight USA S
138,7.22691E+11,Package_Width_USA_S,Package Width USA S
139,7.22691E+11,Tax_Code_USA_S ,
140,7.22691E+11,Computed_Amazon_Fabric_Type,Computed Amazon Fabric Type
141,7.22691E+11,MSRP_USA_S,MSRP USA S
142,7.22691E+11,Magento_Product_Type_GLO_A,Magento Product Type GLO A
143,7.22691E+11,Magento_SKU_GLO_A ,
144,7.22691E+11,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
145,7.22691E+11,Magento_Attribute_Set_Code_USA_M,Magento Attribute Set Code USA M
146,7.22691E+11,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
147,7.22691E+11,Magento_Color_Name_USA_A,Magento Color Name USA A
148,7.22691E+11,Magento_Criteria_Product_USA_A,Magento Criteria Product USA A
149,7.22691E+11,Magento_Price_USA_A ,
150,7.22691E+11,Magento_Price_USA_A ,
151,7.22691E+11,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
152,7.22691E+11,Magento_Product_Name_USA_A ,
153,7.22691E+11,Magento_Product_Name_USA_A ,
154,7.22691E+11,Magento_Product_Online_USA_A,Magento Product Online USA A
155,7.22691E+11,Magento_Product_Type_USA_A,Magento Product Type USA A
156,7.22691E+11,Magento_Quantity_USA_A ,
157,7.22691E+11,Magento_Quantity_USA_A ,
158,7.22691E+11,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
159,7.22691E+11,Magento_SAP_Color_Code_USA_A,Magento SAP Color Code USA A
160,7.22691E+11,Magento_SAP_Material_ID_USA_A,Magento SAP Material ID USA A
161,7.22691E+11,Magento_Simple_Configurables_Parent_USA_A,Magento Simple Configurables Parent USA A
162,7.22691E+11,Magento_SKU_USA_A,Magento SKU USA A
163,7.22691E+11,Magento_Tax_Code_USA_M,Magento Tax Code USA M
164,7.22691E+11,Magento_UPC_USA_A,Magento UPC USA A
165,7.22691E+11,Magento_URL_Key_USA_A,Magento URL Key USA A
166,7.22691E+11,Magneto_SAP_Color_Name_A,Magneto SAP Color Name A
167,7.22691E+11,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
168,7.22691E+11,Computed_Walmart_Fabric_Type,Computed_Walmart_Fabric_Type
169,7.22691E+11,Magento_Product_Status_Flag_USA_A,Magento_Product_Status_Flag_USA_A
170,7.22691E+11,TEST_New_Property_Magento,TEST_New_Property_Magento
171,7.22691E+11,salsify:parent_id,
172,7.22691E+11,salsify:data_inheritance_hierarchy_level_id,
173,7.22691E+11,Case_GTIN_USA_S,Case GTIN USA S
174,7.22691E+11,Embellishment_Code_USA_S,Embellishment Code USA S
175,7.22691E+11,Grid_Value_USA_S ,
176,7.22691E+11,Material_Num_USA_S ,
177,7.22691E+11,UPC_GLO_S ,
178,7.22691E+11,ERP_Status_USA_S,ERP Status USA S
179,7.22691E+11,Fiber_Type_GLO_S ,
180,7.22691E+11,Material_Desc_USA_S ,
181,7.22691E+11,NRF_Size_Code_USA_S ,
182,7.22691E+11,Compact_Size_Desc_GLO_S ,
183,7.22691E+11,Size_Code_USA_S ,
184,7.22691E+11,Size_Desc_GLO_S ,
185,7.22691E+11,Case_Height_USA_S,Case Height USA S
186,7.22691E+11,Case_Length_USA_S,Case Length USA S
187,7.22691E+11,Case_Qty_USA_S ,
188,7.22691E+11,Case_Weight_USA_S,Case Weight USA S
189,7.22691E+11,Case_Width_USA_S,Case Width USA S
190,7.22691E+11,Country_of_Origin_Code_GLO_S ,
191,7.22691E+11,Country_of_Origin_GLO_S ,
192,7.22691E+11,Package_Height_USA_S,Package Height USA S
193,7.22691E+11,Package_Length_USA_S,Package Length USA S
194,7.22691E+11,Package_Weight_USA_S,Package Weight USA S
195,7.22691E+11,Package_Width_USA_S,Package Width USA S
196,7.22691E+11,Tax_Code_USA_S ,
197,7.22691E+11,Computed_Amazon_Fabric_Type,Computed Amazon Fabric Type
198,7.22691E+11,MSRP_USA_S,MSRP USA S
199,7.22691E+11,Magento_Product_Type_GLO_A,Magento Product Type GLO A
200,7.22691E+11,Magento_SKU_GLO_A ,
201,7.22691E+11,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
202,7.22691E+11,Magento_Attribute_Set_Code_USA_M,Magento Attribute Set Code USA M
203,7.22691E+11,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
204,7.22691E+11,Magento_Color_Name_USA_A,Magento Color Name USA A
205,7.22691E+11,Magento_Criteria_Product_USA_A,Magento Criteria Product USA A
206,7.22691E+11,Magento_Price_USA_A ,
207,7.22691E+11,Magento_Price_USA_A ,
208,7.22691E+11,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
209,7.22691E+11,Magento_Product_Name_USA_A ,
210,7.22691E+11,Magento_Product_Name_USA_A ,
211,7.22691E+11,Magento_Product_Online_USA_A,Magento Product Online USA A
212,7.22691E+11,Magento_Product_Type_USA_A,Magento Product Type USA A
213,7.22691E+11,Magento_Quantity_USA_A ,
214,7.22691E+11,Magento_Quantity_USA_A ,
215,7.22691E+11,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
216,7.22691E+11,Magento_SAP_Color_Code_USA_A,Magento SAP Color Code USA A
217,7.22691E+11,Magento_SAP_Material_ID_USA_A,Magento SAP Material ID USA A
218,7.22691E+11,Magento_Simple_Configurables_Parent_USA_A,Magento Simple Configurables Parent USA A
219,7.22691E+11,Magento_SKU_USA_A,Magento SKU USA A
220,7.22691E+11,Magento_Tax_Code_USA_M,Magento Tax Code USA M
221,7.22691E+11,Magento_UPC_USA_A,Magento UPC USA A
222,7.22691E+11,Magento_URL_Key_USA_A,Magento URL Key USA A
223,7.22691E+11,Magneto_SAP_Color_Name_A,Magneto SAP Color Name A
224,7.22691E+11,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
225,7.22691E+11,Computed_Walmart_Fabric_Type,Computed_Walmart_Fabric_Type
226,7.22691E+11,Magento_Product_Status_Flag_USA_A,Magento_Product_Status_Flag_USA_A
227,7.22691E+11,TEST_New_Property_Magento,TEST_New_Property_Magento
228,7.22691E+11,salsify:parent_id,
229,7.22691E+11,salsify:data_inheritance_hierarchy_level_id,
230,7.22691E+11,Case_GTIN_USA_S,Case GTIN USA S
231,7.22691E+11,Embellishment_Code_USA_S,Embellishment Code USA S
232,7.22691E+11,Grid_Value_USA_S ,
233,7.22691E+11,Material_Num_USA_S ,
234,7.22691E+11,UPC_GLO_S ,
235,7.22691E+11,ERP_Status_USA_S,ERP Status USA S
236,7.22691E+11,Fiber_Type_GLO_S ,
237,7.22691E+11,Material_Desc_USA_S ,
238,7.22691E+11,NRF_Size_Code_USA_S ,
239,7.22691E+11,Compact_Size_Desc_GLO_S ,
240,7.22691E+11,Size_Code_USA_S ,
241,7.22691E+11,Size_Desc_GLO_S ,
242,7.22691E+11,Case_Height_USA_S,Case Height USA S
243,7.22691E+11,Case_Length_USA_S,Case Length USA S
244,7.22691E+11,Case_Qty_USA_S ,
245,7.22691E+11,Case_Weight_USA_S,Case Weight USA S
246,7.22691E+11,Case_Width_USA_S,Case Width USA S
247,7.22691E+11,Country_of_Origin_Code_GLO_S ,
248,7.22691E+11,Country_of_Origin_GLO_S ,
249,7.22691E+11,Package_Height_USA_S,Package Height USA S
250,7.22691E+11,Package_Length_USA_S,Package Length USA S
251,7.22691E+11,Package_Weight_USA_S,Package Weight USA S
252,7.22691E+11,Package_Width_USA_S,Package Width USA S
253,7.22691E+11,Tax_Code_USA_S ,
254,7.22691E+11,Computed_Amazon_Fabric_Type,Computed Amazon Fabric Type
255,7.22691E+11,MSRP_USA_S,MSRP USA S
256,7.22691E+11,Magento_Product_Type_GLO_A,Magento Product Type GLO A
257,7.22691E+11,Magento_SKU_GLO_A ,
258,7.22691E+11,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
259,7.22691E+11,Magento_Attribute_Set_Code_USA_M,Magento Attribute Set Code USA M
260,7.22691E+11,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
261,7.22691E+11,Magento_Color_Name_USA_A,Magento Color Name USA A
262,7.22691E+11,Magento_Criteria_Product_USA_A,Magento Criteria Product USA A
263,7.22691E+11,Magento_Price_USA_A ,
264,7.22691E+11,Magento_Price_USA_A ,
265,7.22691E+11,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
266,7.22691E+11,Magento_Product_Name_USA_A ,
267,7.22691E+11,Magento_Product_Name_USA_A ,
268,7.22691E+11,Magento_Product_Online_USA_A,Magento Product Online USA A
269,7.22691E+11,Magento_Product_Type_USA_A,Magento Product Type USA A
270,7.22691E+11,Magento_Quantity_USA_A ,
271,7.22691E+11,Magento_Quantity_USA_A ,
272,7.22691E+11,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
273,7.22691E+11,Magento_SAP_Color_Code_USA_A,Magento SAP Color Code USA A
274,7.22691E+11,Magento_SAP_Material_ID_USA_A,Magento SAP Material ID USA A
275,7.22691E+11,Magento_Simple_Configurables_Parent_USA_A,Magento Simple Configurables Parent USA A
276,7.22691E+11,Magento_SKU_USA_A,Magento SKU USA A
277,7.22691E+11,Magento_Tax_Code_USA_M,Magento Tax Code USA M
278,7.22691E+11,Magento_UPC_USA_A,Magento UPC USA A
279,7.22691E+11,Magento_URL_Key_USA_A,Magento URL Key USA A
280,7.22691E+11,Magneto_SAP_Color_Name_A,Magneto SAP Color Name A
281,7.22691E+11,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
282,7.22691E+11,Computed_Walmart_Fabric_Type,Computed_Walmart_Fabric_Type
283,7.22691E+11,Magento_Product_Status_Flag_USA_A,Magento_Product_Status_Flag_USA_A
284,7.22691E+11,TEST_New_Property_Magento,TEST_New_Property_Magento
285,7.22691E+11,salsify:parent_id,
286,7.22691E+11,salsify:data_inheritance_hierarchy_level_id,
287,GF937_Y07971_DEVSTY,Brand_GLO_S ,
288,GF937_Y07971_DEVSTY,Brand_GLO_S_Picklist,Brand GLO S Picklist
289,GF937_Y07971_DEVSTY,Gender_GLO_S ,
290,GF937_Y07971_DEVSTY,Product_Region_GLO_S ,
291,GF937_Y07971_DEVSTY,Source_System_GLO_S ,
292,GF937_Y07971_DEVSTY,UOM_GLO_S ,
293,GF937_Y07971_DEVSTY,Taxonomy Role,Taxonomy
294,GF937_Y07971_DEVSTY,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
295,GF937_Y07971_DEVSTY,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
296,GF937_Y07971_DEVSTY,salsify:data_inheritance_hierarchy_level_id,
297,GF937_Y07971,Style_GLO_S ,
298,GF937_Y07971,Brand_Group_USA_S ,
299,GF937_Y07971,Business_Unit_USA_S,Business Unit USA S
300,GF937_Y07971,Category_USA_S ,
301,GF937_Y07971,Category_USA_S_Picklist,Category USA S Picklist
302,GF937_Y07971,Champion_Tier_USA_S,Champion Tier USA S
303,GF937_Y07971,Collection_GLO_M,Collection GLO M
304,GF937_Y07971,Commission_Group_USA_S ,
305,GF937_Y07971,Digital_Merch_Group_USA_M,Digital Merch Group USA M
306,GF937_Y07971,Division_Code_USA_M,Division Code USA M
307,GF937_Y07971,Division_Code_USA_S,Division Code USA S
308,GF937_Y07971,Gender_Category_USA_S ,
309,GF937_Y07971,Gender_Category_USA_S_Picklist,Gender Category USA S Picklist
310,GF937_Y07971,Product_Group_USA_S ,
311,GF937_Y07971,Product_Group_USA_S_Picklist,Product Group USA S Picklist
312,GF937_Y07971,Silhouette_USA_S ,
313,GF937_Y07971,Sub_Brand_USA_S ,
314,GF937_Y07971,Sub_Category_USA_S ,
315,GF937_Y07971,Attribute_Code_USA_S ,
316,GF937_Y07971,Mkt_Bullet_1_GLO_M ,
317,GF937_Y07971,Mkt_Bullet_2_GLO_M ,
318,GF937_Y07971,Mkt_Bullet_3_GLO_M ,
319,GF937_Y07971,Mkt_Bullet_4_GLO_M ,
320,GF937_Y07971,Mkt_Bullet_5_GLO_M ,
321,GF937_Y07971,Product_Title_GLO_M,Product Title GLO M
322,GF937_Y07971,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
323,GF937_Y07971,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
324,GF937_Y07971,Magento_Configurable_Attributes_USA_A,Magento Configurable Attributes USA A
325,GF937_Y07971,Magento_Country_of_Origin_USA_M,Magento Country of Origin USA M
326,GF937_Y07971,Magento_Fiber_Type_USA_M,Magento Fiber Type USA M
327,GF937_Y07971,Magento_Fiber_Type_USA_M.1,
328,GF937_Y07971,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
329,GF937_Y07971,Magento_Product_Category_Group_USA_A,Magento Product Category Group USA A
330,GF937_Y07971,Magento_Product_Gender_USA_A,Magento Product Gender USA A
331,GF937_Y07971,Magento_Product_Name_USA_A ,
332,GF937_Y07971,Magento_Product_Name_USA_A ,
333,GF937_Y07971,Magento_Product_Online_USA_A,Magento Product Online USA A
334,GF937_Y07971,Magento_Product_Type_USA_A,Magento Product Type USA A
335,GF937_Y07971,Magento_Product_Websites_USA_A,Magento Product Websites USA A
336,GF937_Y07971,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
337,GF937_Y07971,Magento_SKU_USA_A,Magento SKU USA A
338,GF937_Y07971,Magento_Tax_Code_USA_M,Magento Tax Code USA M
339,GF937_Y07971,Magento_Units_Per_Pack_USA_A,Magento Units Per Pack USA A
340,GF937_Y07971,Magento_UPC_USA_A,Magento UPC USA A
341,GF937_Y07971,Magento_URL_Key_USA_A,Magento URL Key USA A
342,GF937_Y07971,Growth_Team_Owner_USA_A,Growth Team Owner USA A
343,GF937_Y07971,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
344,GF937_Y07971,TEST_New_Property_Magento,TEST_New_Property_Magento
345,GF937_Y07971,salsify:parent_id,
346,GF937_Y07971,salsify:data_inheritance_hierarchy_level_id,
347,GF937_Y07971_001,Product_Region_GLO_S ,
348,GF937_Y07971_001,NRF_Color_Code_USA_S ,
349,GF937_Y07971_001,Color_Code_GLO_S ,
350,GF937_Y07971_001,Color_Desc_GLO_S ,
351,GF937_Y07971_001,Color_Family_GLO_M,Color Family GLO M
352,GF937_Y07971_001,Customer_Color_Name_GLO_M,Customer Color Name GLO M
353,GF937_Y07971_001,Magento_Product_Type_GLO_A,Magento Product Type GLO A
354,GF937_Y07971_001,Magento_SKU_GLO_A ,
355,GF937_Y07971_001,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
356,GF937_Y07971_001,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
357,GF937_Y07971_001,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
358,GF937_Y07971_001,salsify:parent_id,
359,GF937_Y07971_001,salsify:data_inheritance_hierarchy_level_id,
360,1.92504E+11,Grid_Value_USA_S ,
361,1.92504E+11,Material_Num_USA_S ,
362,1.92504E+11,UPC_GLO_S ,
363,1.92504E+11,Product_Region_GLO_S ,
364,1.92504E+11,Fiber_Type_GLO_S ,
365,1.92504E+11,Material_Desc_USA_S ,
366,1.92504E+11,Color_Family_GLO_M,Color Family GLO M
367,1.92504E+11,Size_Code_USA_S ,
368,1.92504E+11,Size_Desc_GLO_S ,
369,1.92504E+11,Country_of_Origin_GLO_S ,
370,1.92504E+11,Package_Height_USA_S,Package Height USA S
371,1.92504E+11,Package_Length_USA_S,Package Length USA S
372,1.92504E+11,Package_Weight_USA_S,Package Weight USA S
373,1.92504E+11,Package_Width_USA_S,Package Width USA S
374,1.92504E+11,Tax_Code_USA_S ,
375,1.92504E+11,Amazon_ASIN_GLO_M ,
376,1.92504E+11,Amazon_Verified_Earliest_Ship_Date_GLO_A ,
377,1.92504E+11,AMZ Earliest Ship Date USA M ,
378,1.92504E+11,AMZ Item Booking Date USA M ,
379,1.92504E+11,Computed_Amazon_Fabric_Type,Computed Amazon Fabric Type
380,1.92504E+11,MSRP_USA_S,MSRP USA S
381,1.92504E+11,Magento_Product_Type_GLO_A,Magento Product Type GLO A
382,1.92504E+11,Magento_SKU_GLO_A ,
383,1.92504E+11,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
384,1.92504E+11,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
385,1.92504E+11,Magento_Color_Name_USA_A,Magento Color Name USA A
386,1.92504E+11,Magento_Price_USA_A ,
387,1.92504E+11,Magento_Price_USA_A ,
388,1.92504E+11,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
389,1.92504E+11,Magento_Product_Name_USA_A ,
390,1.92504E+11,Magento_Product_Name_USA_A ,
391,1.92504E+11,Magento_Product_Online_USA_A,Magento Product Online USA A
392,1.92504E+11,Magento_Product_Type_USA_A,Magento Product Type USA A
393,1.92504E+11,Magento_Product_Websites_USA_A,Magento Product Websites USA A
394,1.92504E+11,Magento_Quantity_USA_A ,
395,1.92504E+11,Magento_Quantity_USA_A ,
396,1.92504E+11,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
397,1.92504E+11,Magento_SAP_Color_Code_USA_A,Magento SAP Color Code USA A
398,1.92504E+11,Magento_SAP_Material_ID_USA_A,Magento SAP Material ID USA A
399,1.92504E+11,Magento_Simple_Configurables_Parent_USA_A,Magento Simple Configurables Parent USA A
400,1.92504E+11,Magento_SKU_USA_A,Magento SKU USA A
401,1.92504E+11,Magento_UPC_USA_A,Magento UPC USA A
402,1.92504E+11,Magento_URL_Key_USA_A,Magento URL Key USA A
403,1.92504E+11,Magneto_SAP_Color_Name_A,Magneto SAP Color Name A
404,1.92504E+11,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
405,1.92504E+11,Computed_Walmart_Fabric_Type,Computed_Walmart_Fabric_Type
406,1.92504E+11,Magento_Product_Status_Flag_USA_A,Magento_Product_Status_Flag_USA_A
407,1.92504E+11,TEST_New_Property_Magento,TEST_New_Property_Magento
408,1.92504E+11,salsify:parent_id,
409,1.92504E+11,salsify:data_inheritance_hierarchy_level_id,
410,1.92504E+11,Grid_Value_USA_S ,
411,1.92504E+11,Material_Num_USA_S ,
412,1.92504E+11,UPC_GLO_S ,
413,1.92504E+11,Product_Region_GLO_S ,
414,1.92504E+11,Fiber_Type_GLO_S ,
415,1.92504E+11,Fit_Type_GLO_M,Fit Type GLO M
416,1.92504E+11,Material_Desc_USA_S ,
417,1.92504E+11,Color_Family_GLO_M,Color Family GLO M
418,1.92504E+11,Size_Code_USA_S ,
419,1.92504E+11,Size_Desc_GLO_S ,
420,1.92504E+11,Country_of_Origin_GLO_S ,
421,1.92504E+11,Package_Height_USA_S,Package Height USA S
422,1.92504E+11,Package_Length_USA_S,Package Length USA S
423,1.92504E+11,Package_Weight_USA_S,Package Weight USA S
424,1.92504E+11,Package_Width_USA_S,Package Width USA S
425,1.92504E+11,Tax_Code_USA_S ,
426,1.92504E+11,Amazon_ASIN_GLO_M ,
427,1.92504E+11,Amazon_Verified_Earliest_Ship_Date_GLO_A ,
